product_id,name,full_name,price,ocop_rating,origin,producer,short_description,description,image_url,product_url,ocop_rating_from_list
14380,Trà túi lọc giảo cổ lam Cao Bằng (Hộp 40gr),OCOP - Trà túi lọc giảo cổ lam Cao Bằng (Hộp 40gr),60000,,Cao Bằng,Công ty TNHH sản xuất và thương mại Phan Hoàng,,"Giảo cổ lam được coi là một cây thuốc trị được nhiều bệnh trong đông y. Giảm cổ lam được ghi nhận có nguồn gốc ở Trung Quốc. Tại Việt Nam loại cây này được ghi nhận là những cây mọc dại ở những vùng nhiệt đới. Hiện nay, một số vùng ở Bắc và Trung Bộ bắt đầu đưa vào canh tác và trồng giảo cổ lam. Giảo cổ lam có tác dụng gì? Với thành phần tá dược và các hoạt chất cần thiết có trong cây có thể sử dụng giảo cổ lam trong các trường hợp sau đây: + Điều trị chứng bệnh huyết áp cao hay tăng sinh cholesterol trong máu, từ đó có tác dụng giảm nguy cơ mắc các bệnh về tim mạch. + Điều trị các bệnh viêm thành mạc dạ dày, viêm dạ dày, hay một số bệnh liên quan đến đường tiêu hóa như táo bón, đầy hơi, khó tiêu. + Hỗ trợ hệ miễn dịch trong cơ thể, cực kì phù hợp những người có hệ miễn dịch yếu thường xuyên bị cảm ho. + Giúp giảm căng thẳng, tăng hiệu quả trong công việc cũng như học tập hàng ngày. + Thuốc có tác dụng hỗ trợ điều trị bệnh đái tháo đường, làm hạ đường huyết trong cơ thể. + Giảo cổ lam có tác dụng kích thích trao đổi chất, hỗ trợ giảm cân đối với những người thừa cân, béo phì. + Điều trị bệnh đau đầu hay đau nửa đầu do thiếu máu lên não, kích thích tuần hoàn máu lên não.","https://dyh48pub5c8mm.cloudfront.net/home/store/goods/418/20240103/alioss_418_2024010310480359894.jpg?x-oss-process=image/resize,m_pad,w_480,h_480",https://buudien.vn/home/Goods/index.html?goods_id=14380,
19071,Gạo Nếp Pì Pất Cao Bằng - Túi 1kg,OCOP - Gạo Nếp Pì Pất Cao Bằng - Túi 1kg,45000,,Cao Bằng,Hợp Tác xã Nông Nghiệp Ba Sạch Hưng Đạo,,"Gạo Pì Pất nghĩa là gạo khi nấu chín thơm như mỡ vịt. Gạo nếp Pì Pất được người dân huyện Hòa An- Cao Bằng trồng từ lâu đời, nhưng qua nhiều năm do chưa chú trọng áp dụng khoa học kỹ thuật vào sản xuất nên năng suất thấp, cây hay bị đổ và dần bị thoái hóa do trồng cùng vùng hoặc cùng thửa với nhiều giống lúa nếp khác. Để bảo tồn và phục tráng giống lúa Pì Pất Cao Bằng, năm 2011, Trung tâm Ứng dụng tiến bộ khoa học và công nghệ Cao Bằng đã triển khai thực hiện Đề tài Nghiên cứu, bảo tồn và phục tráng giống lúa Pì Pất Cao Bằng. Kết quả của đề tài đã phục tráng thành công nguồn gen giống lúa đặc sản của địa phương, làm cơ sở để xây dựng nhãn hiệu tập thể cho gạo nếp đặc sản của Cao Bằng. Để kết quả nghiên cứu tiếp tục được ứng dụng và nhân rộng, đưa tiến bộ khoa học vào thực tiễn sản xuất, năm 2015, Liên hiệp Các hội khoa học và kỹ thuật tỉnh xây dựng mô hình liên kết ""4 nhà"" trong sản xuất, tiêu thụ lúa nếp hương Bảo Lạc, nếp ong Trùng Khánh và nếp Pì Pất Cao Bằng. Trong đó, mô hình nếp Pì Pất được triển khai tại 2 xã: Hưng Đạo, Vĩnh Quang (Thành phố) với diện tích 20 ha. Đến nay, diện tích duy trì khoảng 30 ha tại 2 xã Hưng Đạo, Vĩnh Quang và phường Đề Thám (Thành phố), tạo thị trường tiêu thụ ổn định, người dân yên tâm sản xuất. Theo đánh giá của các nhà khoa học, gạo nếp Pì Pất có chất lượng vượt trội so với một số loại lúa nếp cùng loại được trồng ở Cao Bằng hay một số tỉnh miền Bắc ở một số đặc điểm, như: gạo đều hạt, không gẫy, tỷ lệ tấm thấp, hàm lượng protein và một số axit amin cao, khi nấu lên thơm, dẻo, mềm nhưng không nát… Nếp Pì Pất có mùi thơm từ khi còn là hạt thóc mới gặt từ ruộng về. Đến khi xát thành gạo, mùi thơm quyến rũ vẫn đọng lại trong từng hạt trắng ngần. Gạo nếp Pì Pất dùng làm nguyên liệu để làm các món, như: xôi, bánh gai, bánh trôi... tạo nên hương vị thơm, ngon.","https://dyh48pub5c8mm.cloudfront.net/home/store/goods/551/20230709/alioss_551_2023070909321897158.jpg?x-oss-process=image/resize,m_pad,w_480,h_480",https://buudien.vn/home/Goods/index.html?goods_id=19071,
1078,Bún khô Cao Bằng - Thương hiệu 3 Sạch Hưng Đạo (Gói 500g),OCOP - Bún khô Cao Bằng - Thương hiệu 3 Sạch Hưng Đạo (Gói 500g),22000,,Cao Bằng,Hợp Tác xã Nông Nghiệp Ba Sạch Hưng Đạo,,"Bún Khô Đặc Sản Cao Bằng 3 Sạch làm từ Gạo Bao Thai thu hoạch từ loại lúa Bao Thai lùn (Gạo đặc sản nổi tiếng Chợ Đồn, Bắc Kạn). Từ tinh bột gạo Bao Thai, người nông dân khéo léo đã làm ra những loại bún khô có màu sắc rực rỡ, đẹp mắt mà lại ngon miệng. Sợi bún to như bún bò Huế, ăn man mát đầu lưỡi, ăn một lần là nghiền luôn. Cách sử dụng - Cách 1: Bước 1: Trước khi ăn, ngâm Bún Gạo từ 3 – 5 tiếng( có thể để qua đêm) Bước 2: Vớt bún gạo ra đun tiếp với nước nóng từ 5 – 10 phút cho tới khi thấy sợi bún mềm thì vớt ra, để nguội. Bước 3: Trần qua nước nóng khi ăn - Cách 2: Bước 1: Cho bún khô vào nồi đun sôi  5 phút. Bước 2 : Tắt bếp vẫn đậy vung nồi ngâm khoảng 15 phút. Bước 3: Vớt bún ra để nguội, ráo nước. Bước 4: Chế biến và thưởng thức theo sở thích của mình! Cầu kỳ một chút cũng bõ công vì cả nhà sẽ được bát bún ngon tuyệt. Bún Khô Đặc Sản Cao Bằng 3 Sạch có thể làm được nhiều món ngon như: bún xào thịt với cà chua, bún dọc muồng, bún gà, bún riêu cua, và đặc biệt là nếu anh chị ăn món mỳ ý thì có thể sử dụng bún khô để chế biến, ngon tuyệt vời. Nguồn gốc: Việt Nam Xuất xứ: Hợp tác xã Nông nghiệp Ba sạch Hưng Đạo","https://dyh48pub5c8mm.cloudfront.net/home/store/goods/551/20230709/alioss_551_2023070909064523790.png?x-oss-process=image/resize,m_pad,w_480,h_480",https://buudien.vn/home/Goods/index.html?goods_id=1078,
1037,Bún cẩm Cao Bằng - Thương hiệu 3 sạch Hưng Đạo (Gói 500g),OCOP - Bún cẩm Cao Bằng - Thương hiệu 3 sạch Hưng Đạo (Gói 500g),35000,,Cao Bằng,Hợp Tác xã Nông Nghiệp Ba Sạch Hưng Đạo,,"Bún Cẩm tím được làm từ bột gạo Bao Thai Cao Bằng, đây là giống lúa chỉ phát triển tốt trong điều kiện thời tiết lạnh của Cao Bằng, gạo Bao Thai không dẻo nhưng ăn rất ngọt. Bún cẩm được tạo nên bởi Gạo Bao Thai ngâm với nước Cây Cẩm tím (tiếng Tày là Khẩu Cắm). Cây cẩm tím được trồng phổ biến ở Cao Bằng ngoài việc được sử dụng tạo màu sắc cho thực phẩm như Xôi cẩm, phở cẩm, bún Cẩm, cây cẩm tím còn được khoa học chứng minh có tính dược tính rất tốt cho sức khỏe.","https://dyh48pub5c8mm.cloudfront.net/home/store/goods/551/20230709/alioss_551_2023070908125182191.png?x-oss-process=image/resize,m_pad,w_480,h_480",https://buudien.vn/home/Goods/index.html?goods_id=1037,
1034,Bún gấc Cao Bằng - Thương hiệu 3 Sạch Hưng Đạo (Gói 500g),OCOP - Bún gấc Cao Bằng - Thương hiệu 3 Sạch Hưng Đạo (Gói 500g),35000,,Cao Bằng,Hợp Tác xã Nông Nghiệp Ba Sạch Hưng Đạo,,"Bún gấc cũng như Bún cẩm được làm ra bởỉ sự kết hợp giữa Gạo Bao Thai trộn với phần lõi đỏ bên trong của quả gấc. Để tạo ra các loại bún có độ dẻo dai, thơm ngon người sản xuất phải lựa chọn thời điểm sản xuất hết sức kỹ lưỡng, bún ngon phải được phơi nhiệt tức là không phơi trực tiếp dưới anh nắng mặt trời.Vì vậy, chỉ khi cường độ chiếu sang của mặt trời là nhiều nhất người sản xuất mới làm bún. Lưu ý: Để bún ngon và dẻo dai trong quá trình chế biến ta thực hiện theo trình tự sau: Cho lượng bún theo nhu cầu vào nồi đổ gần ngập nước(nước lạnh) ngâm 3-5 phút hoặc có thể cho lên bếp đun ngay, đun sôi khoảng 5 phút rồi tắt lửa sau đó đậy vung để nguyên trên bếp khoảng 3 phút (hay còn gọi là ủ) đổ bún ra rổ rồi xả bún bằng nước lạnh sạch để ráo là được. Bún ăn ngon hơn khi chan với nước dung hoặc theo sở thích của từng người. #đặc sản #đặc sản cao bằng #đặc sản miền bắc #đặc sản vùng miền #cao bằng có đặc sản gì #đặc sản 63 tỉnh thành #đặc sản các tỉnh #dac san tay bac #mì miến, phở bún #mì gói #mì tôm hảo hảo #mì ăn liền #mì nissin #mì gói hảo hảo #miến ăn liền #bún ăn liền #mì ăn liền hảo hảo","https://dyh48pub5c8mm.cloudfront.net/home/store/goods/551/20230709/alioss_551_2023070908101385022.png?x-oss-process=image/resize,m_pad,w_480,h_480",https://buudien.vn/home/Goods/index.html?goods_id=1034,
1012,Lạng Sơn - Trà diếp cá lụa vy,OCOP Lạng Sơn - Trà diếp cá lụa vy,80000,,Lạng Sơn,nông sản sạch lạng sơn 1,,"TRÀ DIẾP CÁ LỤA VY CÓ GÌ H.O.T ?? ✅Trà diếp cá với nguyên liệu 100% thiên nhiên: diếp cá, cỏ ngọt, lá dứa nếp và một số thảo dược quý... ✅Sự kết hợp chuẩn tỉ lệ các loại thảo mộc với công nghệ sấy lạnh, hạ thổ làm tăng thêm tính mát của trà. Hơn thế nữa TRÀ DIẾP CÁ còn: ❌KHÔNG CHẤT BẢO QUẢN❌ ❌KHÔNG HÓA CHẤT ❌ ❌KHÔNG PHẨM MÀU ❌ Chỉ với 1 túi lọc bạn đã có thể pha cho cả gia đình 1 bình trà với công dụng: – Trà diếp cá giúp tăng cường hệ miễn dịch, kháng viêm, kháng khuẩn. – Không chứa calo, không lo béo. – Uống trà diếp cá hàng ngày giúp cơ thể có đủ lượng nước. – Giảm nguy cơ bị trĩ, táo bón. – Thanh lọc cơ thể, giúp da mịn màng tươi trẻ. - Điều hoà nội tiết, giảm đau kì kinh nguyệt","https://dyh48pub5c8mm.cloudfront.net/home/store/goods/515/20230708/alioss_515_2023070823141557685.jpg?x-oss-process=image/resize,m_pad,w_480,h_480",https://buudien.vn/home/Goods/index.html?goods_id=1012,
984,Đắk Lắk - Cà Phê MIX GU6 Đậm - Túi 1kg,OCOP Đắk Lắk - Cà Phê MIX GU6 Đậm - Túi 1kg,145000,,Đắk Lắk,Cà Phê Mật Ong A Ma Thuột,,"Với hương vị đặc trưng của từng loại cà phê, tùy vào sở thích mà khách hàng có thể chọn riêng các loại: Robusta, arabica, culi, moka. Với GU6 là GU sánh đậm béo giống cà phê Trung Nguyên, GU này có mix thêm thành phần đậu nành để hương vị đúng chuẩn SÁNH, ĐẬM BÉO Quy cách đóng gói: túi giấy, túi bạc, túi zip trọng lượng 500g Cách sử dụng: là cà phê rang xay, pha phin, có thể dùng cà phê mộc hoặc cho thêm sữa đặc vào để có hương vị đậm đà hơn. Bảo quản: nơi khô ráo, tránh ánh nắng trực tiếp, bịt kín gói cà phê sau khi sử dụng","https://dyh48pub5c8mm.cloudfront.net/home/store/goods/522/20230708/alioss_522_2023070822301576299.png?x-oss-process=image/resize,m_pad,w_480,h_480",https://buudien.vn/home/Goods/index.html?goods_id=984,
981,Đắk Lắk- Cà Phê MIX GU5 Chuẩn Vị Nguyên Chất (Túi 1kg),OCOP Đắk Lắk- Cà Phê MIX GU5 Chuẩn Vị Nguyên Chất (Túi 1kg),195000,,Đắk Lắk,Cà Phê Mật Ong A Ma Thuột,,"Với hương vị đặc trưng của từng loại cà phê, tùy vào sở thích mà khách hàng có thể chọn riêng các loại: Robusta, arabica, culi, Quy cách đóng gói: túi giấy, túi bạc, túi zip trọng lượng 500g Cách sử dụng: là cà phê rang xay, pha phin, có thể dùng cà phê mộc hoặc cho thêm sữa đặc vào để có hương vị đậm đà hơn. Bảo quản: nơi khô ráo, tránh ánh nắng trực tiếp, bịt kín gói cà phê sau khi sử dụng","https://dyh48pub5c8mm.cloudfront.net/home/store/goods/522/20230708/alioss_522_2023070822282756350.png?x-oss-process=image/resize,m_pad,w_480,h_480",https://buudien.vn/home/Goods/index.html?goods_id=981,
977,Đắk Lắk - Cà Phê Vip Xay Nguyên Chất (Túi 1kg),OCOP Đắk Lắk - Cà Phê Vip Xay Nguyên Chất (Túi 1kg),220000,,Đắk Lắk,Cà Phê Mật Ong A Ma Thuột,,"Với hương vị đặc trưng của từng loại cà phê, tùy vào sở thích mà khách hàng có thể chọn riêng các loại: Robusta, arabica, culi, moka. Dựa vào cách rang Mặc dù là cà phê rang xay được xay từ nguyên hạt, nhưng để cho ra hạt rang thành phầm thì hạt cà phê nhân sau khi thu hoạch, sơ chế sẽ qua quá trình rang. Tùy vào nhu cầu của người dùng mà trong quá trình rang người ta sẽ cho ra 2 loại hạt ra như sau: Rang mộc: Như mình đã chia sẻ trong bài viết về cà phê nguyên chất , rang mộc tức là trong quá trình rang người ta không cho bất cứ lại hương liệu, bơ, hay gia vị nào nhằm tăng hương vị cho cà phê. Quá trình rang chỉ sử dụng nhiệt độ để làm chín hạt, tùy vào loại cà phê và mục đích pha chế mà có các mức rang (blonde, medium, dark). Loại này hay còn biết đến với cái tên cafe mộc . Có hương liệu, bơ: Trong quá trình rang sẽ cho thêm các loại hương liệu như quế, cacao, cà phê, hoặc trộn bơ nhằm tăng mùi hương. Với loại này người dùng không thể thưởng thức trọn vị mộc của cà phê vì bị mùi hương ác đi. Ngoài ra sẽ rất nguy hiểm nếu nguồn gốc hương liệu không rõ ràng, thành phần vượt quá an toàn cho phép.","https://dyh48pub5c8mm.cloudfront.net/home/store/goods/522/20230708/alioss_522_2023070822263447926.png?x-oss-process=image/resize,m_pad,w_480,h_480",https://buudien.vn/home/Goods/index.html?goods_id=977,
973,Đắk Lắk - Mật Ong Hoa Cà Phê (Chai 1 lít),OCOP Đắk Lắk - Mật Ong Hoa Cà Phê (Chai 1 lít),90000,,Đắk Lắk,Cà Phê Mật Ong A Ma Thuột,,"Mỗi dịp đầu năm, cứ vào khoảng tháng 1 đến tháng 3 vùng đất Tây Nguyên dường như thay da đổi thịt. Nổi bật trên tông màu đỏ của đất bazan là màu trắng tinh khiết của bạt ngàn những chùm hoa cà phê. Thời điểm này cũng chính là lúc mà các chú ong mật đang hăng say thu lượm những giọt mật hoa cà phê ngọt ngào mang về tổ, bắt đầu cho một vụ mùa khai thác mật ong ngon nhất trong năm ở Tây Nguyên. Lợi ích của hoa cà phê – Mật ong hoa cà phê có chứa đường tự nhiên, nhiều loại vitamin (B1, B2, C, E, K..), protein, các chất hữu cơ và nhiều khoáng chất (canxi, natri, kali, magie…) lên rất bổ dưỡng và có lợi cho sức khoẻ con người. – Mật ong hoa cà phê có thể dùng để uống vào buổi sáng sẽ rất tốt giúp loại bỏ các chất độc hại ra ngoài cơ thể và cung cấp năng lượng dồi dào cho ngày làm việc mới. – Có thể kết hợp mật ong hoa cà phê với các nguyên liệu tự nhiên khác như trứng gà, tam thất… để bồi bổ cơ thể, điều trị suy din dưỡng. Khi kết hợp cùng quất, chanh đào giúp chữa ho hiệu quả, ngâm mật ong với nghệ giúp điều trị các bệnh về dạ dày cực tốt… – Ngoài ra, nếu biết sử dụng khoa học mật ong còn giúp giảm cân, làm đẹp cho chị em phụ nữ Đóng gói: đóng chai nhựa Pet với dung tích 1000ml và 500ml. Hướng dẫn sử dụng: có thể dùng để ngâm dược liệu như: ngâm sâm, ngâm tỏi, ngâm hoa đu đủ, ngâm thuốc; làm nguyên liệu trong ngành dược; ngành sản xuất bánh kẹo; ngành nuôi trồng thủy sản; ngoài ra còn dùng làm nguyên liệu thay thế đường trong nấu ăn. Bảo quản: bảo quản ở nhiệt độ phòng. Hạn sử dụng: 2 năm kể từ ngày sản xuất","https://dyh48pub5c8mm.cloudfront.net/home/store/goods/522/20230708/alioss_522_2023070822221733006.png?x-oss-process=image/resize,m_pad,w_480,h_480",https://buudien.vn/home/Goods/index.html?goods_id=973,
959,Quảng Trị - Ruốc bột Bà Vầy 400 gr/ hộp ( Combo 03 hộp),OCOP Quảng Trị - Ruốc bột Bà Vầy 400 gr/ hộp ( Combo 03 hộp),90000,,Đông Lễ,Đoàn thanh niên BĐT Quảng Trị,,"Nguồn gốc: Sản phẩm được sản xuất tại Cơ sở sản xuất ruốc Trương Thị Vầy Địa chỉ: Thôn Thâm Khê , xã Hải Khê, huyện Hải Lăng, tỉnh Quảng Trị - Thành phần nguyên liệu: Khuyếc, muối.. - Hướng dẫn sử dụng: Dùng để chấm trực tiếp, .. có thể thêm tỏi ớt và pha chế cho vừa với khẩu vị với người ăn hoặc dùng gia vị để nêm nếm. Để có sản phẩm ruốc Bà vầy thơm ngon phải đáp ứng các tiêu chuẩn như sau:  Chọn nguyên liệu: Ruốc phải tươi sạch, ruốc đánh bắt từ xúc te, (ruốc xúc te là xúc nổi trên mặt nước, không có cát lộn với ruốc); Ruốc phơi phải được nắng (nắng nhiều) – ánh sáng mặt trời chiếu làm khô ruốc; Khi phơi ruốc dưới ánh sáng mặt trời thì phải có xăm (gấc) che phủ kín không cho ruồi và các côn trùng xâm nhập. Trong quá trình sản xuất, cơ sở chúng tôi theo một quy trình xay, ép, nén (bằng thủy lực). Pha chế bột mịn với nước ép nguyên chất thêm một chút kinh nghiệm gia truyền cho ra đời sản phẩm ruốc bột đặc biệt thơm ngon không có chất bảo quản, hạn sử dụng của sản phẩm trên 12 tháng. - Bảo quản: Nơi khô ráo, tránh ánh nắng trực tiếp của mặt trời.","https://dyh48pub5c8mm.cloudfront.net/home/store/goods/514/20230708/alioss_514_2023070821590078384.png?x-oss-process=image/resize,m_pad,w_480,h_480",https://buudien.vn/home/Goods/index.html?goods_id=959,
955,"Quảng Trị - Hạt tiêu Cùa - ( Combo 1 gói 200gr, 1 lọ 100gr)","OCOP Quảng Trị - Hạt tiêu Cùa - ( Combo 1 gói 200gr, 1 lọ 100gr)",80000,,Đông Lễ,Đoàn thanh niên BĐT Quảng Trị,,"Thông tin sản phẩm: ️Được trồng ở vùng đất Cùa - xã Cam Nghĩa - huyện Cam Lộ - Quảng Trị ️Có đặc tính cay tự nhiên, nóng, không pha lẫn tạp chất, không có mùi hắc, mùi lạ và đặc biệt chỉ có vùng đất Cùa mới tạo ra hương vị đặc trưng này. Sản phẩm được sản xuất và chế biến, xây dựng thương hiệu OCOP bởi Hợp tác xã Tiêu Cùa. CÔNG DỤNG ️Tiêu Cùa từ lâu đã được sử dụng để thêm hương vị cho thực phẩm. Tiêu Cùa giúp cho món ăn thơm ngon hơn. Bên cạnh đó Tiêu Cùa còn giúp điều trị nhiều bệnh về tiêu hóa, ngăn ngừa ung thư, giúp cơ thể hấp thụ các chất dinh dưỡng hiệu quả, rất tốt cho sức khỏe người sử dụng. CÁCH SỬ DỤNG ️Hạt tiêu đen luôn có mặt trong nhà bếp gia đình và trở thành phương thuốc phòng và chữa bệnh một cách rất tự nhiên. ️Rắc Tiêu Cùa sau khi thức ăn đã được nấu chín. Cách này vừa thơm ngon vừa tốt cho sức khỏe. Không nên cho Tiêu vào món ăn trước khi nấu. Vì trong quá trình nấu, Tiêu dễ biến thành chất độc gây ung thư. ️Ăn đến đâu mới xay Tiêu đến đó. Vì nếu để Tiêu xay lâu thì sẽ bị mất mùi. ️Bảo quản: Có thể cho hạt tiêu vào lọ thủy tinh, đậy kín nắp, để ở nơi khô ráo, thoáng mát, tránh ẩm mốc. Ngoài ra có thể bảo quản trong ngăn mát tủ lạnh.","https://dyh48pub5c8mm.cloudfront.net/home/store/goods/514/20230708/alioss_514_2023070821515641625.png?x-oss-process=image/resize,m_pad,w_480,h_480",https://buudien.vn/home/Goods/index.html?goods_id=955,
947,Quảng Trị - Muối cá lá Gia Hân - Hộp 100gr,OCOP Quảng Trị - Muối cá lá Gia Hân - Hộp 100gr,100000,,Đông Lễ,Đoàn thanh niên BĐT Quảng Trị,,"1. Nguồn gốc sản xuất: Cơ sở sản xuất Gia Hân. 2. Thông tin sản phẩm: ""Muối cá lá"" được làm từ cá nục. Sự kết hợp hài hòa giữa nạc cá nục tươi và các loại rau, lá gia vị tại địa phương đã tạo nên hương vị đặc trưng của Quảng Trị. Sản phẩm Muối Cá Lá Gia Hân: Với nguyên liệu từ nguồn Cá Nục tươi,  nguồn nguyên liệu cá nục tươi ở địa phương rất dồi dào, thơm ngon và giàu dưỡng chất, khai thác ngay tại địa phương, hấp chín, gỡ nạc, cho các loại rau lá, gia vị vừa đủ. Sản phẩm xử lý để bảo toàn được các dưỡng chất thiết yếu, dùng như sản phẩm ăn nhanh, nhắm vào thị trường toàn quốc và xuất khẩu.","https://dyh48pub5c8mm.cloudfront.net/home/store/goods/514/20230708/alioss_514_2023070821360988233.png?x-oss-process=image/resize,m_pad,w_480,h_480",https://buudien.vn/home/Goods/index.html?goods_id=947,
932,Hậu Giang  - Hạnh Muối Tân Thuận - Hũ 500 Gram,OCOP Hậu Giang  - Hạnh Muối Tân Thuận - Hũ 500 Gram,60000,,Hậu Giang,Khuyến Nông Vị Tân,,"Quất (quả Hạnh) là loại cây cảnh được trồng trong nhà, ngoài vườn vào những dịp lễ, tết. Ngoài ra, quất còn là vị thuốc quý dùng để chữa bệnh cho con người. Vậy tác dụng của trái quất là gì. Và dùng quất như thế nào hiệu quả? Tìm hiểu về cây quất Quất là loại cây cảnh được trồng chủ yếu ở miền bắc, phù hợp với khí hậu nhiệt đới. Quất có thể ra trái quanh năm nhưng nhiều nhất là mùa thu đông, chín vào thời điểm tết. Đặc tính Theo Đông y, trái quất vị chua ngọt, tính ấm.  Lá quất vị cay đắng, tính lạnh, hạt và rễ quất vị chua cay, tính ấm. Các bộ phận của cây quất như: quả, lá, rễ, hạt, vỏ quất…đều được sử dụng để làm thuốc. Tác dụng của trái quất Cung cấp vitamin C, A, B2, chất xơ, mangan, sắt, magiê và đồng. Chữa ho do phong hàn. Chữa các bệnh đường tiêu hoá: đau dạ dày, nôn mửa, chán ăn.. Điều hòa, cải thiện chức năng gan. Kích thích tiêu hoá, thông phế khí, chống nôn, nấc, tiêu hạch… Chữa các bệnh về mắt, viêm họng. Chữa nấc, nghẹn. Chữa mụn nhọt… Chữa tinh hoàn sưng to sa xuống dưới, có hạch ở cổ. Giảm đau bụng hoặc sa dạ con sau sinh… Quất chữa các bệnh về đường tiêu hoá: đau dạ dày, nôn mửa, chán ăn… (Ảnh  minh họa) Sử dụng quất để chữa bệnh như thế nào? Tác dụng của quất: Chữa đau họng, đau răng Nguyên liệu: Quả quất: 500g. Cách làm: Quả quất thái thành nhiều lát nhỏ. Quất sau khi thái mang phơi khô. Thành phẩm quất đã phơi khô cho vào lọ thủy tinh đậy kín để từ 1 tháng trở lên. Cách dùng: Dùng 25g nước cốt quất hòa với nước ấm. Chia lượng nước trên thành 2-3 lần dùng để uống trong ngày. Ngoài ra để chữa đau họng, ho có thể ngâm quất với mật ong hoặc chưng quất với mật ong. Dùng ngay khi đang ho, sẽ dịu nhanh cơn ho và rát cổ. Tác dụng của trái quất: Chữa bụng đầy trướng, đại tiện khó khăn Nguyên liệu: Quả quất: 50g. Cách làm: Cho quất vào nồi để sắc. Sắc từ 20 đến 30 phút (cho nhỏ lửa) Cách dùng: Dùng hỗn hợp đã sắc được để uống trong ngày. Quả quất chữa bụng đầy trướng, đại tiện khó khăn (Ảnh minh họa) Tác dụng của trái quất: Chữa đau dạ dày, nấc, ợ hơi, chán ăn Nguyên liệu: Quả quất: 500g. Đường kính trắng. Cách làm: Thái quất thành nhiều lát nhỏ. Cho quất đã thái lát trộn với 500 g đường kính trắng. Cho hỗn hợp đường, quất vào lọ kín trong 2 tuần. Cách dùng: Hòa 25g nước quất cốt với nước ấm. Chia hỗn hợp nước để uống thành nhiều lần trong ngày. Tác dụng của trái quất: Chữa chán ăn, đầy bụng, khó tiêu Nguyên liệu: Quả quất: 100g. Rượu trắng. Cách làm: Ngâm quất trong 500 ml rượu trắng thấp độ. Thời gian ngâm ít nhất là 2 tuần. Quất chữa chán ăn, khó tiêu…(Ảnh minh họa) Cách sử dụng: Dùng rượu quất trước mỗi bữa ăn. Uống từ 15-20 ml/1 lần. Dùng liên tục trong nhiều ngày. Tác dụng chữa viêm loét dạ dày, tá tràng Nguyên liệu: Rễ quất 30g. Dạ dày lợn 150g. Rượu trắng. Hành hoa. Gia vị, bột nêm… Cách làm: Rễ quất, dạ dày, hành hoa rửa sạch. Dạ dày thái miếng, hành hoa thái khúc. Cho tất cả các loại trên vào nồi. Cho nước, rượu sau đó hầm chín. Cách sử dụng: Dùng để ăn trong ngày. Một tuần ăn 2 đến 3 lần. Duy trì ăn trong vài tháng .","https://dyh48pub5c8mm.cloudfront.net/home/store/goods/511/20230708/alioss_511_2023070821022123154.jpg?x-oss-process=image/resize,m_pad,w_480,h_480",https://buudien.vn/home/Goods/index.html?goods_id=932,
902,Thanh Hóa - Trà Cà Gai Leo - 60 Túi Lọc,OCOP Thanh Hóa - Trà Cà Gai Leo - 60 Túi Lọc,99000,,Thanh Hóa,Công ty TNHH Hoàng Thảo Mộc,,"Trà Cà Gai Leo được sử dụng nguyên liệu hoàn toàn 100% cà gai leo tự nhiên, ngay tại khâu sản xuất sản phẩm công ty đã chọn lọc, kiểm tra chất lượng an toàn để tạo ra nguồn nguyên liệu tốt nhất cho người tiêu dùng. Công dụng tiêu biểu nhất mà sản phẩm từ thiên nhiên này mang lại. - Hỗ trợ người bệnh xơ gan - Kìm hãm sự phát triển của vius viêm gan B, hỗ trợ cho quá trình điều trị bệnh viêm gan B - Làm hạ men gan, mỡ gan ngẵng chặn phát triển tế bào khối u - Là nguyên liệu điều trị phong thấp, xương khớp, đau nhức chân răng. Hướng dẫn sử dụng: Để mua cà gai leo dạng rời, phải bảo quản tránh bị mốc, phải rửa sạch và đun sôi rất tốn thời gian vì thế sử dụng trà cà gai leo bổ gan túi lọc là một lựa chọn thông minh nhất là với nhân viên văn phòng, người đau xương khớp. Chỉ cần cho 1 - 2 túi lọc trà và ly đổ nước đun sôi để trong vòng 5 - 10 phút là có thể thưởng thức ngay. Sử dụng 2 - 4 gói/ngày trong thời gian đầu từ 3 tháng sau đó duy trì từ 1 - 2 gói/ngày. Chúc Quý khách có một sức khỏe tốt Lưu ý: Sản phẩm này không phải là thuốc và không có tác dụng thay thế thuốc chữa bệnh","https://dyh48pub5c8mm.cloudfront.net/home/store/goods/512/20230708/alioss_512_2023070820232947368.png?x-oss-process=image/resize,m_pad,w_480,h_480",https://buudien.vn/home/Goods/index.html?goods_id=902,
